"trial_type","trial_index","time_elapsed","internal_node_id","Script_Picker","Block_Type","rt","url","responses","question_order","stimulus","key_press"
"image-keyboard-response","2613","1737237","0.0-7.0-2.363","11","Low_HMMActual","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","2614","1737583","0.0-7.0-0.364","11","Low_HMMActual","345.1800000038929","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","2615","1737985","0.0-7.0-1.364","11","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","2616","1738687","0.0-7.0-2.364","11","Low_HMMActual","386.6750000161119","","","","Images/BlackBeadChoiceCorrect.png","39"
"image-keyboard-response","2617","1738843","0.0-7.0-0.365","11","Low_HMMActual","154.47999999742024","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","2618","1739244","0.0-7.0-1.365","11","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","2619","1739947","0.0-7.0-2.365","11","Low_HMMActual","577.900000003865","","","","Images/WhiteBeadChoiceWrong.png","39"
"image-keyboard-response","2620","1740063","0.0-7.0-0.366","11","Low_HMMActual","114.4849999982398","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","2621","1740465","0.0-7.0-1.366","11","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","2622","1741167","0.0-7.0-2.366","11","Low_HMMActual","366.95500000496395","","","","Images/WhiteBeadChoiceWrong.png","39"
"image-keyboard-response","2623","1741413","0.0-7.0-0.367","11","Low_HMMActual","244.76999999023974","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","2624","1741814","0.0-7.0-1.367","11","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","2625","1742517","0.0-7.0-2.367","11","Low_HMMActual","697.6250000006985","","","","Images/WhiteBeadChoiceCorrect.png","37"
"image-keyboard-response","2626","1742733","0.0-7.0-0.368","11","Low_HMMActual","214.57999999984168","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","2627","1743135","0.0-7.0-1.368","11","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","2628","1743837","0.0-7.0-2.368","11","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","2629","1744063","0.0-7.0-0.369","11","Low_HMMActual","224.6500000183005","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","2630","1744464","0.0-7.0-1.369","11","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","2631","1745165","0.0-7.0-2.369","11","Low_HMMActual","618.0649999878369","","","","Images/WhiteBeadChoiceCorrect.png","37"
"image-keyboard-response","2632","1745323","0.0-7.0-0.370","11","Low_HMMActual","156.37499999138527","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","2633","1745726","0.0-7.0-1.370","11","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","2634","1746428","0.0-7.0-2.370","11","Low_HMMActual","685.9950000070967","","","","Images/BlackBeadChoiceCorrect.png","39"
"image-keyboard-response","2635","1746633","0.0-7.0-0.371","11","Low_HMMActual","204.07999999588355","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","2636","1747034","0.0-7.0-1.371","11","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","2637","1747736","0.0-7.0-2.371","11","Low_HMMActual","627.8299999830779","","","","Images/WhiteBeadChoiceWrong.png","39"
"image-keyboard-response","2638","1747884","0.0-7.0-0.372","11","Low_HMMActual","146.48500000475906","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","2639","1748286","0.0-7.0-1.372","11","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","2640","1748988","0.0-7.0-2.372","11","Low_HMMActual","306.1900000029709","","","","Images/WhiteBeadChoiceCorrect.png","39"
"image-keyboard-response","2641","1749043","0.0-7.0-0.373","11","Low_HMMActual","53.77500000759028","","","","Images/NewTrialWC.png","37"
